text	label
这是个彻底的禁忌式灵魂的转世——专攻黄赌毒贪。这种灵魂，她自己百无禁忌，什么脏粘什么，手电筒一样大剌剌把藏着那些脏东西给照出来，警察蜀黍小帮手，共产主义先锋小将。宿命轴合冥王落5宫/海王合北交/凯龙合南交，运势里最怕冥王来，一次进去和这次都是冥王引动，23、24年还会再胡折腾上新闻。	1
这种送给女朋友、女孩子要怎么拿啊？	1
记住，这个拿钱当命的世道，不会有人跟你分享怎么赚钱的，除非他惦记着你口袋里的钱	1
这不是神奇宝贝小磁怪去掉脑袋么	1
打土豪，分田地，我们能分到田地吗？苦了还是百姓！	1
现在都流行碰瓷？香奶奶尴不尴尬啊	1
柯比也很牛 直播能喝20多斤	1
哪个设计的这种？没几个人敢去走吧	1
又是谣言，又是自查。。。。	1
🇺🇸越来越🤡……还是先管管自己家👮‍♀️吧！我们一定会打击邪教到底的👊	1
一个明显是U一个是C不瞎都看得出来	1
笑死了，我从小就知道有，我们这边叫 包蛋	1
盎格鲁撒克逊的文化里可没有知恩图报	1
马上逃离地球	1
王海没你们傻，可能是冒充的说不定	1
经常看广告，我心动过，但是没行动过，没钱理财	1
这是我看到中国本土最大的罚款了	1
棒子才是最吵的。不说球场，他们吃个饭就好像讨债公司的。老板欠债不还一样来闹的	1
我刚好放到王力宏的碎了满地在心底清晰	1
“杭州拱墅区”我还以为是孙哥	1
现在全世界都知道他某些方面不行了	1
商家心想：好可怜。 然后给他退钱	1
皮蛋又称松花蛋，不需要化学知识，看名字就知道，它就是有松花纹路了	1
听说吃皮蛋吃多了会老年痴呆	1
对我们一个民警叔叔需要这么大动干戈吗？	1
国足能排上亚洲第一估计不知道还需要几辈子了	1
没有对你是真心的，只有骗子才会对你真心实意。因为他是真心想骗你的钱💰	1
大学，好的学校都不会管太严	1
评论好欢乐啊哈哈	1
多赚钱的多交税，多承担一些社会责任。	1
啥时候轮到我被制裁，我也打击邪教，还打击智力低下的川建国及下属胖子	1
终于知道那句直着喉咙下去是怎么回事了	1
这时候百度还是有用的吧	1
香奈儿这么蹭热度，真丢人	1
所以，贫富差距已经这么大了么	1
真能扛啊，4枪麻醉针3个小时才睡着。	1
快进到哥斯拉登录日本。	1
杯中有杯 里面杯子小啊	1
我是中国人，我反对，该死的小日本	1
棒子的正常操作而已	1
我试过一直猛喝水，结果喝到吐，估计是中毒了	1
特朗普怎么嘲笑拜登的？	1
职业打假人会给你就这么大的把柄？又不是弱智	1
美帝认证中国好警察	1
这只老虎够凶猛，一掌拍碎汽车玻璃，这又咬爆汽车轮胎，4针才将其麻翻在地，确实有虎威，够吓人。	1
忍不住爆粗口去他🐎的	1
为虚假的友谊干杯	1
被咬到的人真的要谈虎色变了	1
是人类侵占了它的地盘	1
what？？那我就是还在地狱十八层里苦苦纠结着今天外卖吃什么的小强了吧	1
这个配乐过分了啊	1
真是好笑，还指望美国还你点啥也是心里没有b数	1
我的天 看着喉咙都不舒服了	1
那你辛巴骗粉丝算什么呢？没职业打假人打他，受骗粉丝难道不无辜吗	1
好家伙，一线城市是1900万加一套120平的房子，这还是初级自由。想要高级自由是1.9亿加上两套三百平以上的房子。这么一比，初级自由看来也没自由到哪去啊	1
麻烦香奈儿不要蹭华为的热度	1
以普通消费者的角度，没有相似之处啊。难道是channel想蹭华为热度	1
建议职业打假人跟进辛巴，这都是他自找的	1
哈哈，我也上了几天一块钱的课，不过后面死活不买8800的	1
震惊，韩国的疫苗美国居然不给宇宙都是思密达的啊	1
是蹭1818黄金眼热度吗	1
还是要自力更生啊	1
不举五星红旗，难道要举你们的吗？？？无语	1
为啥会坐地铁	1
我家狗的垫子是美国国旗图案，前天它把屎拉在上面了，你们可以制裁它	1
这还能上热搜。。。浪费资源……	1
扯淡的总统就这样。	1
回乡下回山里做王去	1
就算你索赔得到了38万，老天也会让你连本带利送回去！	1
韩偷真的是有毛病	1
我只关心，村民受伤严重吗？	1
我们不进球，我们是足球的搬运工	1
不是我看不起在座的各位。就按照你现在的思维，不出意外的话，再往下数3代你家也没有这么多钱	1
对于我而言500万就能实现财富自由，利息钱可以支撑家庭开销了	1
山上的食物被人捕猎完了 老虎不得不下山觅食	1
我现在真的对韩国充满厌恶	1
请问人民日报： 腾讯是否存在垄断市场？ 深圳南山法院是否存在包庇腾讯？ 马化腾凭什么做人大代表？纳税大户？ 请人民日报不要逃避，正面回答！	1
他不在江湖了，江湖还是流传着他的传说	1
腾讯。 美团。什么时候罚呀	1
这铁笼子，是不是下午现焊的啊	1
告什么告啊，香飘飘和华为都是中国企业，不要窝里斗好吗？！？	1
到底是女友还是前妻？现在新闻报道都那么随意了？	1
我家马桶都没这么顺畅	1
他儿子意思就是：我父亲自尊心强脸皮薄，就算我父亲偷了东西你们也不能说他，不能拦他。因为你们拦了所以他气上来就猝死，全怪你们！！！！	1
怎么做到的滴水不漏	1
我朋友还说吃个饭不好吃就算了餐具也跟艰苦之前因为是纸质的结果纸盒裂开汤撒一地	1
鸡蛋也偷，唉，丢人，素质何时才能提高，如何教育下一代	1
造谣？有本事校方拿出澄清造谣的证据	1
反正工作完成就行了，该干嘛干嘛	1
我觉得他应该被侮辱	1
韩国人的理念就是：只要我长了一张嘴，就是我有理	1
人生终极目标	1
有些人仗着自己有生育能力就能为人父母了？殊不知脑子忘在了娘胎里	1
记者也要注意安全呐	1
在北京，一年税后都不到9万活到死我也挣不到1900万	1
原来我们已经财富自由了	1
自尊心特别强，特别要脸面……，所以，偷鸡蛋？？…	1
看过LOL吃鸡的比赛就知道韩国的解说有多大声了 懂得都懂	1
可以改个地图形∠( ᐛ 」∠)_	1
是理财啊只是被人家给理了	1
我天天骂美国怎么不制裁我呢，是我骂的不够狠吗	1
下来的时候还好，上去不得废掉啊	1
好多国人去日本之后就觉得日本人素质高啥的，其实大家都忽略了一点，就是他们真的很能“装”	1
哈哈哈。笑死了。这就是现世报🐎	1
那么说来，那个一块钱的课还是性价比很高的咯	1
干嘛给他热度？飘起来不得了！	1
物价贵，没有热水 因为是太阳能 完全看天气 有条件的都出去租宾馆洗澡 太难	1
前天当着老师的面早退了，尴尬的一批	1
傻了吧？！败了吧？怎那么矫情呢。	1
效率好高啊！一天八杯水的任务，岂不是八秒钟就完成了	1
漂亮 压压资本家的傲气 看看中国什么叫shzy	1
为啥不坐直梯，扶梯太难了	1
趁他睡着，揪着他耳朵问，什么是快乐星球？	1
今年过年必须要发奖金	1
心肌梗塞真的随时可能倒地，不偷鸡蛋可能就是倒在马路上，法院判的好啊！不让人白白背锅	1
关键是现在好多群众演员，信息流演员都在拍理财广告，诱导别人购买，最讨厌这种了	1
爆笑如雷了家人们解决问题的关键就是解决提出问题的人	1
自己卖的假货，能不怕被打假？和犯罪的怕警察叔叔一个道理	1
法制在你身边无知不是借口更不是理由	1
谣言你妈个逼，明天你妈就死了。去你妈的，跟你反应真实情况。你说是谣言，你妈明天就死了，你爸也死了，去你妈的	1
好像是很没脑的行为，那么大一个心，也可以看看能不能上的了楼梯吧，无语	1
谁还不是从学生时代过来的，真的假的心里没数吗？	1
在大陆做生意。。。呵呵呵	1
这不是我梦中经常出现的场景吗	1
呵呵，02年韩日世界杯还大肆吹红魔拉拉队呢	1
真的可以炫耀一辈子了	1
不行不行，我恐高，我晕了	1
也不知道它有没有亲人了，不然给它送东北虎林园去吧 还有吃的 放野外怕记得路	1
河北省还没开学呢，麻烦推一推	1
希望老虎和在场的所有人都没事🙏	1
韩国人不是全世界公认的最吵的吗	1
想问一下，送到救助站的意思就是不放走了呗？	1
低情商：FIFA公布最新世界排名国足竟又跌两位高情商：热身赛豪取八连胜国足进步空间远超预期	1
这个是生态环境好还是野生动物无家可归的表现	1
只能用支付宝制服也罚一下吧	1
下次进步大了可以领大奖了，哈哈哈	1
跟抽水马桶一样没有骂人的意思	1
把大学生当中小学生来管啊	1
特朗普太搞笑了	1
偷东西还要索赔？不是应该由他们家属赔偿超市的破损鸡蛋么？	1
我四千八百万(像素)，勉强在中级	1
说实话太占地方了	1
支持法院的判决。偷就是偷。超市人员是对的	1
小吉家的饮料无限续杯~等小哥来呀	1
华为那比较像两个U吧	1
他为啥每次喝之前都要 啊呵 一下？	1
所以香奈儿为啥不告安德玛	1
这个要赔10倍的啊之前我念书的时候做导购，有个小辫子阿姨也是导购，偷拿超市东西，把标签撕了，干了好几回，然后被逮到了，赔了超市七千多块钱，那个阿姨退休金也很高，穿的也挺时尚，感觉就是占便宜的那个感觉吧，十年前了，她退休金五千多	1
这么大的“花心”坐直升飞机就不会碎了	1
也是真心服这个人 被抓了东山再起又能迅速买豪车 我一个遵纪守法认真工作的人 怕是十年不吃不喝能买得起	1
腾讯有港独高管，有台独，还联合反华日本公司艾回在中国割韭菜，腾讯什么时候被收拾？	1
咋滴，原来不是垫底吗	1
昨天，6点00分（下班）的时候，在与同事开玩笑说“下班不积极，脑袋有问题”，然后出办公室门碰到了总经理	1
法官：香奈兒你在侮辱我？	1
韩媒是没啥说的了吧？	1
希望可以严惩敲诈行为	1
不上线的话，下班就跑	1
怎么印象中他们声音更大	1
野生的老虎可是万兽之王	1
这是直接打开喉咙灌啊。。太危险了	1
能不能下班不知道，能不能一起买房肯定是不行	1
事情经过不算复杂，且有监控录像为证，已经经过公检法司法调查程序，又经过CCTV新闻调查，就维持原判吧	1
我第一也想到这个	1
店家不仅卖东西还要解答问题	1
踢得也是烂队，跟强队就没赢过，如果说上次进世界杯有理论条件，那这次连理论都没有。	1
那不是19000万元吗？	1
胡润富豪榜估计只有部分富豪和国家税务部门在意，又是一波唯物质资本主义洗脑，本来就是打着财报实际搞的是商业情报的事……	1
我好好奇这个案件的管辖权和法律适用问题	1
还差2000万，我就财富自由了！	1
怎么制裁？罚他去美国旅游一个月么这可太恐怖了	1
下跌两名，说明上升空间很大啊	1
这就是给老虎送粮食去了	1
卖假货还理直气壮	1
你什么时候实现北京财富自由俺等着住进你的大房子	1
这是真实存在的吗🙉🙉	1
大家好我以后不买假货啦 我卖真的假货	1
自尊心强你爸偷人家鸡蛋?自尊心强你不自我反省，还讹钱?脸呢？	1
老头么估计菜场里占便宜占惯了，摊子上小贩讨价还价，饶两根葱饶两个蛋，可超市不是这个规矩，老头子觉得不合算，偷两个心理才能平衡	1
拼多多呢，天天乱扣商家的钱，客户一填单号就自动退款，完全不管寄回来是什么玩意，申诉完全无用	1
微博真的没智商 美国政府傻吗 肯定是有美元账户可制裁呀	1
贼喊捉贼炒作犯法吗？	1
2015年开始，而罚款是用2019年数据为基础，有些看不懂啊	1
我笑了，这评论区咋回事，被阿里的人围攻了吗	1
留两桶给方方喝吧	1
我想知道他女儿是怎么来的	1
所以你看，做生意有多难。	1
都能这样了，就不能安个电梯吗	1
现在网络就是靠挑起各种国家矛盾来拉流量了	1
你身正了谁来敲诈都不怕，敲的好	1
整个下午都在听主播讲故事	1
这太厉害了，我每次大口喝水都会胃疼	1
辛巴多好，只坑自家人。	1
太不走心了	1
学生最单纯善良了，这学校就是垃圾，人杂。侮辱学生👩🏻‍🎓，诬告学生👩🏻‍🎓。让校领导坐牢吧	1
我们领导说到点了就可以走 没做完再做一会也行	1
……回去吃白粥吧无语	1
反正爱咋卖咋卖 我表示没买过 都卖过假的了 还去买 就有点...不知好歹了	1
制裁派出所民警了，我们感觉很可笑吗？	1
做个检查 看看公母 取个基因 人工受精孵化	1
牛逼，真是太有排面了！！！	1
我也只认识银行的理财	1
这不叫“喝”，这叫“倒”。前几年看有人快速喝啤酒也这样。估计是咽喉部的肌肉控制能力比较好，会厌软骨往下一压，盖住气管，然后直接往里倒，哎，走你！	1
千万不要送去动物园吧	1
但愿他没看最近关于“三星堆”的新闻！	1
玫瑰饼还是酥酥脆脆的	1
不要抱怨社会，我相信国家和政府就是为了最广大人民群众的利益而不懈努力!	1
这是什么世道？小偷还能讹人了	1
真是活久见系列的世界第一“大果”警察叔叔可以吹一辈子牛了	1
人类的末日已经开启了	1
从来没人考虑一点……好赚钱的的方法凭什么告诉你老百姓？？？	1
请问了，那学生拿着那么多的学费来读书，是干嘛的？不应该提供更好的环境吗？那些钱是被你们吃了吗？！	1
不是云大的一个学院啊，是另外的学校…云大莫名躺枪	1
噢，我就坚持了3天，我都没空爬楼	1
唱《不怕不怕》的那个郭美美？	1
我们年轻人基本上就固定了	1
恐高的蜗就不去凑热闹了	1
那大家都是贫穷吧，中国还没脱贫	1
应该将各大视频告一次，这才是理财	1
我公司说以后可能会强制加班，如果真要强制加班，我立马辞职，绝对不犹豫我是来上班的，不是来上刑的	1
黄警官发生甚么事了	1
我觉得他的智商不配吃皮蛋	1
经常看到一元学理财广告，管理部门真的该整治一下了	1
一个踏步按0.16m，也有160米了，算的上是超高层构筑物了	1
我真的想知道没出超市门没结账呢也叫偷？	1
巴结美国的狗狗们都去求一求，看看，你们的主人会给你们几个？	1
每次都大吸一口气然后往嘴里倒，这就是先把嗓子打开了吞，完全不能叫喝了，也根本尝不出任何味道就结束了	1
韩本将心向美国，奈何美国照沟渠	1
一个外国人故意来制造我们阶级矛盾，滚啊！死远一点！	1
受侮辱的不是他而是百度。百度：就这么瞧不起我？这点小问题我都不能解决？	1
资本孝子来咯，快洗，快洗	1
或许这位先生能成功	1
解决提出问题的学生	1
你们不要乱评论，他会说全国人民都在侮辱他	1
这热搜挂了一天一夜了？客观？	1
李姓男子？应该系 “古油王 ”李大鹏了	1
就这样说，你还敢这样玩，他这碗饭能吃你一辈子。	1
医院可不问你是几线城市，一千块也是看，一千万也是看，一个亿也是看，脱离医疗自由（穷尽一切现有成熟医疗技术和耗材而再也找不到可收费项目了）的财富自由都是扯淡，	1
教育部调查我还信，自查？笑话	1
家里电视一般广告插的都是这种理财广告	1
我老公以前上班的时候，六点下班，他永远是第一个走的，有一次他说，他想熬一熬看看他们到底什么时候下班，结果8点了，他走了，还是第一个走的。领导会笑着说，小王，工作效率很高啊，是不是表面意思就不知道了	1
国足有脸拿那么高工资么，叙利亚伊拉克这种战乱国家都比他强	1
警察：不知不觉升了一级？	1
所有讓你花錢教你掙錢的人，他的成功就是掙你們的錢。	1
创意可能是好的，但我觉得毫无美感，颜色和内个蜘蛛侠和周边环境完全融合不了	1
三线入门级就要600万＋120平，我估摸着只能待九线农村了	1
这些评论缺乏最基本的政治素养，对地缘政治一窍不通，让人看着可笑至极。	1
为啥感觉想笑啊啊啊啊	1
施恩不望报，这样提醒有点难看啊。不过美国也没觉得你当初施恩了，不过是岁贡。	1
我就想知道那个女的怎么走的，她是踩到哪儿给拌了一下的，这电梯还带卡层的？	1
看到的时候觉得这男的好惨呀，看完后发现自己更惨	1
借华为在中国打了一波免费广告	1
香奈儿的目标是蹭一下华为的热度 🌚我刚刚知道了香奈儿原来这个模样不过我买不起	1
那2002年世界杯，韩国助威声怎么解释？	1
辛巴这小子是一门心思干坏事	1
这么多好喝的饮料 你居然这样喝	1
只能说是双标狗+自我意识过剩	1
我觉得还能跌个10名，国足还有退步空间，减油吧！	1
你们可以滚地 撒泼 耍混 试试求你们的美国爸爸	1
如果深究一下这位父亲的身份恐怕会比较有意思，为什么这么一个基础的小问题，他能把媒体搬来？而且显然媒体也站在他的一边，问出了同样脑残的问题。。	1
安阳林州太行山王相岩景区早都有这个了，不过没这么高	1
我不懂，1900万才一套房？	1
懂了，韩国的球场建在图书馆	1
算房产吗？算的话勉强够上一线城市入门级	1
医院的垃圾桶和手术室的门都有这个类似的 是不是也要告了	1
建议参考NBA罚球时的主场热烈气氛	1
再也不用香奈儿了	1
看得我心惊胆战的	1
还行，脸皮和日本可想媲美	1
我已经开始咳嗽了	1
虎落平阳被犬欺，拿下。	1
警察叔叔：老子被美国佬制裁过	1
商家：这个智商也吃不了几次饭了	1
主要想讹一笔，以前法院判过这些先例所以他们也跟着来，谁知道这次遇到个棒槌，鸟都不鸟他们	1
多刷刷积分啊教练	1
网民算个什么东西	1
学校越烂，各种么蛾子越多	1
封杀网络游戏吧，小孩沉迷游戏都不读书了，我们做父母都操碎了心	1
香奈儿也卖电子产品咩？	1
还有教我们开网店的小咕咚也是骗钱的	1
快去北京请丁海峰	1
他们日本人一人喝一口不行吗？说不定还可以变个奥特曼出来	1
也不知道进展怎样了？	1
自己买票自己喊加油 有啥不对的呀	1
武松当年喝的是什么酒	1
其实，我觉得这对身体不好，虽然有这种能力	1
国足是真的不觉得丢人	1
使劲告，再告偷东西的也没理。	1
自爆？打假人虽然也是什么好人，那也是不是无的放矢啊。没假别人怎么打	1
没病吧宝子让核污染溶解了？	1
这人是吃定公饭了么？	1
呵呵呵，怎么饭菜盆里的苍蝇🪰也是谣言？	1
粉丝都是我家人 卖货圈卢本伟	1
今晚做梦1亿不够了得加到100亿	1
坚决不能让他们排放	1
打个新冠疫苗再走啊	1
商家感觉解释不清楚！	1
1900万，大多数人几辈子都赚不到这么多吧（人一辈子真正能上班的时间只有40年，普通人除去开销就按一年存10万，需要200年，大概5辈子吧）。所以啊，财富自由想想就好了，不要去跟别人攀比，只跟自己比	1
这个郭美美真的笑死人了	1
不让出门，校内消费，其实都是生意，可惜就连做生意都不愿意用点心做才被曝出来	1
我们领导说了 下班不积极扣钱	1
不由自主地打了个隔	1
会不会是景阳冈下来滴？	1
那你们也喊呀，没人捂住你们的嘴	1
顶级捕食者恐怖如斯	1
恭喜恭喜，那真是可喜可贺了。	1
你给我10块钱我教教你怎样快速赚到100块	1
他适合去做拟音师，给电影电视剧冲马桶配音	1
快点查美团和饿了么。	1
靠人不如靠己啊！在美国身边认识的人基本都打了，自己一个月前都打完两针了。在中国家人也都打到了疫苗。都搞不懂一些号称发达国家的连个自己生产疫苗的能力都没有，穷的只有钱	1
郭美美进去感觉跟回娘家似的	1
感觉不管怎么样逝者已逝，就不说啥了，重点是家属这个作为不好。。	1
应援声也大，喊给卡扎提啊拉，不服憋着	1
她父母该怎么想哦 一个女孩 哎 废了	1
练无敌风火轮的好地方	1
这他妈是用胃吸下去的吧	1
哇哦(・◇・)我们的人民警察帅到冲出亚洲	1
意料之中，好奇下一个是谁	1
我都记住你们学校的湖叫映雪湖	1
瞎说，明明是双U，跟双C哪像了	1
一天到晚刷游戏赚钱下软件赚钱走路赚钱，天上没有掉馅饼的事。	1
他们都鞠躬了你们这群网友还想怎么样?	1
现场直播太紧张刺激了	1
想起我大学东北同学跟教官表演一秒一瓶矿泉水 直接封神	1
觉得华为的logo跟🔗有点像	1
怕什么 要有天神降临 老虎下村 预示	1
重小礼失大义的民族	1
美国你再不制裁我 我可要生气了！ 这份殊荣我也想要拥有	1
。。。那要球迷来看球干嘛	1
国家不要搞足球了吧，给国家省一大笔钱呢	1
即使收入相对很高的上海，平均工资也才6500每月……	1
也不知道今天太阳好不好	1
这怎么喝的呀，我看了好几遍都没看到他咽下去的动作，牛逼呀	1
脑子多少不太清白	1
初中时候，在乡下上学，隔壁村就有老虎下山咬了牛，当时人心惶惶的	1
自己不懂回答不出女儿提的问题大可问度娘呀，何必甩锅给商家，怕吃了不健康有问题就在自家熬个白粥好了，别出来吃早餐	1
不恐高但是看着好晕	1
这操作说不是故意的恐怕都没人信吧	1
他不说 我从来没想到过………	1
这特么副国级待遇啊！	1
一条狗还想打疫苗！？？	1
五线城市不配上榜单吗	1
那这个民警到底干嘛了？	1
真能装逼，快点糊吧，没文化的人	1
你没假货他拿头打你假？？还放出来觉得光荣是嘛？？	1
英语是不是得起诉拼音了？	1
莫迪老仙，法力无边	1
失去亲人的悲痛能理解，但是老人倚老卖老的行为确实不妥，超市工作人员正常的工作行为又有什么可指责的呢？所以终究是老人自己酿成了这起悲剧。	1
当你质疑的时候已经给事情盖棺定论了，再多的解释你也会否定，不认同……这就是事多的人的心里	1
歪110吗，卖假货被敲诈了呀，我裂开了呀	1
笑死我了。这是我见到的最大一只舔狗。舔到最后一无所有	1
隔着屏幕的我看着已经起鸡皮疙瘩，瑟瑟发抖了。	1
不碎一地也上不了热搜 值了哈哈哈	1
希望大家多关注 说实话 不要再让其他的学生像我们一样被欺负 明明来上学 却成了学校的奴隶和敌人	1
领导说有事啊，一堆活儿没干完呢!	1
江山易改，本性难移	1
是个人都知道松花蛋上面有雪花吧	1
没拿大喇叭已经够客气了	1
众所周知，加油这个词是韩国人发明的	1
我就天天迟到早退 哈哈哈 但是 有事情有项目的时候 我都是通宵赶工也会去把他处理完 今年还升职了	1
本来不想在女儿面前丢脸，结果这脸丢的~~~	1
这姐们也是命里带牢	1
这这这这比我家马桶还要牛逼	1
给各位高三的宝宝避雷了	1
这个社会怎么了？？？偷成了就是“不就几个鸡蛋吗”？？现在是没偷成被发现还当场去世，然后要求被偷的超市巨额赔偿。。。那以后发现小偷还是直接笑着说“您慢走，注意安全”，这样的话是不是被偷一方的损失会小很多？？？	1
人类终将收到惩罚	1
同感，我上的学校热水大一来时一壶大概4毛，越来越贵，上个学期合同到期学校重新招商，第一周8毛一壶，现在涨到一块一壶，也不知道我喝的是不是圣水	1
此刻鼻子不通气儿的我更加喘不过气了	1
微博广告越来越没底线了堪比百度推广	1
学校辟谣算什么，主角是学生，有本身让全校学生来澄清啊，干了缺德事还不让人说	1
这让我想起了猪八戒吃人参果	1
小公司老板一枚 我特别喜欢大家最好六点下班之前就把工作做完我每天去公司前的想法是 今天最好不要有没完成工作的 因为老板也想回家啊	1
第一此看到抄袭说的这么理直气壮的	1
主要是觉得没有退休金了吧	1
大碴子味儿，最烦这种口音，无赖。	1
有一次过了下班点一个小时了，领导还没走，我实在不想再呆着了，就跟领导说了句：某总，如果没什么事，我就先下班了。领导说：能有什么事，你自己安排好自己的工作，下班跟我说什么。从那以后我再也不敢跟他说了	1
卖假货罪行更大吧！国家应该鼓励执业打假，为啥假货这样多，有关部门人力、经验不足、领死工资，那个有意愿你干这个，钱才能管人	1
然后一个仰天长嗝，肯定绝了	1
又不是给你们守灵，凭什么不能大声喊加油	1
我在斗鱼看的都是5秒一扎50°白酒。可以散了	1
我是通过“燕窝”知道他的，要不然我一直以为“辛巴”是“狮子王辛巴”	1
我可能走不到一半就会累个半死	1
都不知道什么味道	1
还有人会买他的东西？奇了怪，我想问问你们咋想的	1
什么情况，还能下跌?国足不是全世界第一吗？	1
它昏迷的时候好想上去撸撸	1
我们办公室之前都是领导自己锁门，哈哈	1
魅蒂认证，必是好民警！	1
不用搭理地域黑 他们也就这水平了 生活中啥也不是 搭理他们干啥啊	1
不是就韩国人也配说话？申遗的时候咋没见韩国人这么能巴巴呢？	1
腾讯因为它没有触及国家根本利益，没有说：银行不改变，我们就取代银行，也没有说：我从不跟着政府走；游戏上的垄断到目前为止对国家核心利益没有任何影响，但是阿里对国家金融系统和市场的干扰太大了，不罚你罚谁呢	1
震惊了居然还能下跌？	1
这不是电视剧插播的广告咩.....	1
说实话，那个标志只会想到链接，锁链，真想不到香奈儿	1
这也不是啥好东西	1
美国养的一条废犬而已，想什么时候扔就什么时候扔	1
看成四周没有护栏	1
用脑子想想职业打假人为什么敲诈他，打假人也是人要吃饭的嘛	1
我们公司我都要提醒我的员工下班了	1
卖假货被盯上，不是正常么。	1
领导钱比你多 他当然不早走啊	1
普通商品一赔三，食品药品一赔十， 在此范围内属于合法“敲诈”。	1
这是要同归于尽吧	1
只能说你死性不改，进去了就别再出来了	1
请注意用词，国足不是只有男足，还有女足，请不要统称！！！另，下午女足的奥运资格赛，请及时播报！	1
中国自己也缺苗，照样全出外国友好！	1
